application_id,candidate_id,job_id,referred,gender,ethnicity,education_level,age,university_rank,years_experience,ai_screening,recruiter_id,rec_screening,rec_gender,rec_ethnicity,rec_age,rec_education_level,rec_university_rank,tech_interview_score,tech_screening,management_screening
7589,3795,9,0,Prefer not to say,Prefer not to say,Bachelor,53,Tier 3,8,0,0,,,,,,,,,
7590,3795,10,0,Prefer not to say,Prefer not to say,Bachelor,53,Tier 3,8,0,0,,,,,,,,,
7591,3796,11,0,Male,Black,Bachelor,23,Tier 1,2,0,0,,,,,,,,,
7592,3796,12,0,Male,Black,Bachelor,23,Tier 1,2,0,0,,,,,,,,,
7593,3797,13,1,Male,Hispanic,Bachelor,43,Tier 2,11,0,0,,,,,,,,,
7594,3797,14,0,Male,Hispanic,Bachelor,43,Tier 2,11,0,0,,,,,,,,,
7595,3798,15,1,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7596,3798,16,0,Male,Black,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
7597,3799,17,1,Male,White,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
7598,3799,18,0,Male,White,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
7599,3800,19,1,Female,Hispanic,Master,28,Tier 1,2,0,0,,,,,,,,,
7600,3800,20,0,Female,Hispanic,Master,28,Tier 1,2,0,0,,,,,,,,,
7601,3801,1,0,Other,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7602,3801,2,0,Other,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7603,3802,3,0,Female,Other,Bachelor,21,Tier 3,2,0,0,,,,,,,,,
7604,3802,4,0,Female,Other,Bachelor,21,Tier 3,2,0,0,,,,,,,,,
7605,3803,5,1,Prefer not to say,Asian,Bachelor,53,Tier 2,8,0,0,,,,,,,,,
7606,3803,6,1,Prefer not to say,Asian,Bachelor,53,Tier 2,8,0,0,,,,,,,,,
7607,3804,7,0,Prefer not to say,Hispanic,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
7608,3804,8,0,Prefer not to say,Hispanic,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
7609,3805,9,0,Female,Asian,Master,25,Tier 2,1,0,0,,,,,,,,,
7610,3805,10,0,Female,Asian,Master,25,Tier 2,1,0,0,,,,,,,,,
7611,3806,11,0,Female,Black,Master,23,Tier 1,0,0,0,,,,,,,,,
7612,3806,12,0,Female,Black,Master,23,Tier 1,0,0,0,,,,,,,,,
7613,3807,13,0,Male,Black,Master,25,Tier 3,1,0,0,,,,,,,,,
7614,3807,14,0,Male,Black,Master,25,Tier 3,1,1,7,1,Female,Asian,49,PhD,Tier 3,92,0,
7615,3808,15,1,Female,Prefer not to say,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
7616,3808,16,1,Female,Prefer not to say,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
7617,3809,17,0,Female,Asian,Bachelor,35,Tier 3,8,0,0,,,,,,,,,
7618,3809,18,1,Female,Asian,Bachelor,35,Tier 3,8,0,0,,,,,,,,,
7619,3810,19,0,Male,Black,Bachelor,43,Tier 2,10,1,0,0,,,,,,,,
7620,3810,20,0,Male,Black,Bachelor,43,Tier 2,10,0,0,,,,,,,,,
7621,3811,1,0,Male,Other,Bachelor,21,Tier 3,1,0,0,,,,,,,,,
7622,3811,2,0,Male,Other,Bachelor,21,Tier 3,1,0,0,,,,,,,,,
7623,3812,3,1,Male,Hispanic,Bachelor,37,Tier 3,7,0,0,,,,,,,,,
7624,3812,4,0,Male,Hispanic,Bachelor,37,Tier 3,7,0,0,,,,,,,,,
7625,3813,5,0,Male,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7626,3813,6,0,Male,Asian,Bachelor,22,Tier 3,0,1,1,1,Female,Hispanic,47,Bachelor,Tier 3,91,0,
7627,3814,7,0,Prefer not to say,Asian,Bachelor,23,Tier 3,2,0,0,,,,,,,,,
7628,3814,8,0,Prefer not to say,Asian,Bachelor,23,Tier 3,2,0,0,,,,,,,,,
7629,3815,9,1,Other,White,Master,28,Tier 2,2,0,0,,,,,,,,,
7630,3815,10,0,Other,White,Master,28,Tier 2,2,0,0,,,,,,,,,
7631,3816,11,0,Female,Asian,Master,28,Tier 2,1,0,0,,,,,,,,,
7632,3816,12,1,Female,Asian,Master,28,Tier 2,1,0,0,,,,,,,,,
7633,3817,13,0,Female,Black,Bachelor,46,Tier 1,6,0,0,,,,,,,,,
7634,3817,14,1,Female,Black,Bachelor,46,Tier 1,6,0,0,,,,,,,,,
7635,3818,15,0,Female,Prefer not to say,Master,31,Tier 3,7,0,0,,,,,,,,,
7636,3818,16,0,Female,Prefer not to say,Master,31,Tier 3,7,0,0,,,,,,,,,
7637,3819,17,0,Prefer not to say,Black,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
7638,3819,18,0,Prefer not to say,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7639,3820,19,0,Female,Asian,PhD,49,Tier 3,7,0,0,,,,,,,,,
7640,3820,20,0,Female,Asian,PhD,49,Tier 3,7,0,0,,,,,,,,,
7641,3821,1,0,Male,Black,Bachelor,27,Tier 2,2,1,0,0,,,,,,,,
7642,3821,2,0,Male,Black,Bachelor,27,Tier 2,2,0,0,,,,,,,,,
7643,3822,3,0,Male,Black,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
7644,3822,4,1,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7645,3823,5,0,Female,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
7646,3823,6,1,Female,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
7647,3824,7,1,Male,Prefer not to say,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
7648,3824,8,0,Male,Prefer not to say,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
7649,3825,9,0,Male,Prefer not to say,Bachelor,50,Tier 3,5,0,0,,,,,,,,,
7650,3825,10,0,Male,Prefer not to say,Bachelor,50,Tier 3,5,1,0,0,,,,,,,,
7651,3826,11,0,Male,White,Bachelor,32,Tier 3,8,0,0,,,,,,,,,
7652,3826,12,1,Male,White,Bachelor,32,Tier 3,8,0,0,,,,,,,,,
7653,3827,13,0,Other,Other,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7654,3827,14,0,Other,Other,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7655,3828,15,1,Female,Black,Master,44,Tier 2,9,0,0,,,,,,,,,
7656,3828,16,0,Female,Black,Master,44,Tier 2,9,0,0,,,,,,,,,
7657,3829,17,0,Prefer not to say,Hispanic,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
7658,3829,18,0,Prefer not to say,Hispanic,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
7659,3830,19,0,Female,White,Bachelor,44,Tier 3,6,0,0,,,,,,,,,
7660,3830,20,0,Female,White,Bachelor,44,Tier 3,6,0,0,,,,,,,,,
7661,3831,1,0,Male,Black,Master,27,Tier 3,2,1,0,0,,,,,,,,
7662,3831,2,0,Male,Black,Master,27,Tier 3,2,0,0,,,,,,,,,
7663,3832,3,1,Male,Asian,Bachelor,21,Tier 2,0,1,1,1,Female,Hispanic,47,Bachelor,Tier 3,56,0,
7664,3832,4,1,Male,Asian,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
7665,3833,5,1,Prefer not to say,White,Master,28,Tier 3,1,0,0,,,,,,,,,
7666,3833,6,0,Prefer not to say,White,Master,28,Tier 3,1,0,0,,,,,,,,,
7667,3834,7,1,Male,Black,Bachelor,30,Tier 2,4,1,0,0,,,,,,,,
7668,3834,8,0,Male,Black,Bachelor,30,Tier 2,4,0,0,,,,,,,,,
7669,3835,9,0,Male,White,Bachelor,46,Tier 3,6,1,0,0,,,,,,,,
7670,3835,10,0,Male,White,Bachelor,46,Tier 3,6,1,0,0,,,,,,,,
7671,3836,11,0,Female,Hispanic,PhD,51,Tier 2,11,0,0,,,,,,,,,
7672,3836,12,0,Female,Hispanic,PhD,51,Tier 2,11,0,0,,,,,,,,,
7673,3837,13,0,Female,Hispanic,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7674,3837,14,1,Female,Hispanic,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7675,3838,15,1,Male,White,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7676,3838,16,0,Male,White,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7677,3839,17,0,Other,Hispanic,Bachelor,51,Tier 2,5,0,0,,,,,,,,,
7678,3839,18,0,Other,Hispanic,Bachelor,51,Tier 2,5,0,0,,,,,,,,,
7679,3840,19,0,Male,White,Master,27,Tier 3,4,0,0,,,,,,,,,
7680,3840,20,0,Male,White,Master,27,Tier 3,4,0,0,,,,,,,,,
7681,3841,1,0,Female,White,Master,24,Tier 3,0,0,0,,,,,,,,,
7682,3841,2,1,Female,White,Master,24,Tier 3,0,0,0,,,,,,,,,
7683,3842,3,1,Female,Hispanic,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
7684,3842,4,0,Female,Hispanic,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
7685,3843,5,0,Female,Black,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7686,3843,6,0,Female,Black,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7687,3844,7,0,Female,Hispanic,Bachelor,22,Tier 2,1,0,0,,,,,,,,,
7688,3844,8,0,Female,Hispanic,Bachelor,22,Tier 2,1,1,0,0,,,,,,,,
7689,3845,9,1,Female,Asian,Bachelor,21,Tier 1,2,0,0,,,,,,,,,
7690,3845,10,0,Female,Asian,Bachelor,21,Tier 1,2,1,0,0,,,,,,,,
7691,3846,11,0,Female,Black,Bachelor,42,Tier 2,7,0,0,,,,,,,,,
7692,3846,12,1,Female,Black,Bachelor,42,Tier 2,7,0,0,,,,,,,,,
7693,3847,13,1,Female,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
7694,3847,14,0,Female,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
7695,3848,15,0,Male,White,Bachelor,21,Tier 1,0,1,2,1,Male,White,49,Bachelor,Tier 1,69,0,
7696,3848,16,0,Male,White,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
7697,3849,17,0,Male,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7698,3849,18,0,Male,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7699,3850,19,0,Male,White,Bachelor,47,Tier 2,9,0,0,,,,,,,,,
7700,3850,20,1,Male,White,Bachelor,47,Tier 2,9,0,0,,,,,,,,,
7701,3851,1,0,Other,Hispanic,Master,38,Tier 3,7,0,0,,,,,,,,,
7702,3851,2,0,Other,Hispanic,Master,38,Tier 3,7,1,0,0,,,,,,,,
7703,3852,3,0,Female,Black,Bachelor,45,Tier 1,11,0,0,,,,,,,,,
7704,3852,4,1,Female,Black,Bachelor,45,Tier 1,11,0,0,,,,,,,,,
7705,3853,5,0,Female,Asian,Master,29,Tier 3,0,0,0,,,,,,,,,
7706,3853,6,0,Female,Asian,Master,29,Tier 3,0,0,0,,,,,,,,,
7707,3854,7,0,Female,Hispanic,Bachelor,23,Tier 1,0,1,0,0,,,,,,,,
7708,3854,8,0,Female,Hispanic,Bachelor,23,Tier 1,0,0,0,,,,,,,,,
7709,3855,9,0,Male,Prefer not to say,Bachelor,23,Tier 2,0,1,6,1,Male,White,33,Master,Tier 1,84,0,
7710,3855,10,0,Male,Prefer not to say,Bachelor,23,Tier 2,0,1,6,1,Male,White,33,Master,Tier 1,65,1,0
7711,3856,11,0,Female,White,PhD,46,Tier 3,7,0,0,,,,,,,,,
7712,3856,12,0,Female,White,PhD,46,Tier 3,7,0,0,,,,,,,,,
7713,3857,13,1,Female,Hispanic,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
7714,3857,14,0,Female,Hispanic,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
7715,3858,15,1,Prefer not to say,White,Bachelor,40,Tier 2,7,1,0,0,,,,,,,,
7716,3858,16,1,Prefer not to say,White,Bachelor,40,Tier 2,7,0,0,,,,,,,,,
7717,3859,17,0,Male,White,Bachelor,49,Tier 2,5,1,0,0,,,,,,,,
7718,3859,18,0,Male,White,Bachelor,49,Tier 2,5,0,0,,,,,,,,,
7719,3860,19,1,Male,Black,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
7720,3860,20,0,Male,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7721,3861,1,1,Prefer not to say,White,Master,21,Tier 3,0,0,0,,,,,,,,,
7722,3861,2,0,Prefer not to say,White,Master,21,Tier 3,0,0,0,,,,,,,,,
7723,3862,3,1,Other,Black,Master,28,Tier 3,0,0,0,,,,,,,,,
7724,3862,4,0,Other,Black,Master,28,Tier 3,0,0,0,,,,,,,,,
7725,3863,5,0,Male,Other,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
7726,3863,6,0,Male,Other,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
7727,3864,7,0,Female,Other,Bachelor,32,Tier 2,4,0,0,,,,,,,,,
7728,3864,8,0,Female,Other,Bachelor,32,Tier 2,4,0,0,,,,,,,,,
7729,3865,9,1,Female,Asian,Master,25,Tier 3,2,0,0,,,,,,,,,
7730,3865,10,0,Female,Asian,Master,25,Tier 3,2,0,0,,,,,,,,,
7731,3866,11,1,Male,Black,Bachelor,39,Tier 3,8,0,0,,,,,,,,,
7732,3866,12,0,Male,Black,Bachelor,39,Tier 3,8,1,0,0,,,,,,,,
7733,3867,13,1,Female,Hispanic,Bachelor,41,Tier 2,12,0,0,,,,,,,,,
7734,3867,14,1,Female,Hispanic,Bachelor,41,Tier 2,12,1,1,1,Female,Hispanic,47,Bachelor,Tier 3,92,0,
7735,3868,15,0,Female,White,Bachelor,28,Tier 3,5,0,0,,,,,,,,,
7736,3868,16,0,Female,White,Bachelor,28,Tier 3,5,0,0,,,,,,,,,
7737,3869,17,1,Female,Hispanic,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
7738,3869,18,0,Female,Hispanic,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
7739,3870,19,0,Male,Hispanic,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
7740,3870,20,0,Male,Hispanic,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
7741,3871,1,1,Male,Asian,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
7742,3871,2,0,Male,Asian,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
7743,3872,3,1,Female,Hispanic,Bachelor,40,Tier 1,12,0,0,,,,,,,,,
7744,3872,4,0,Female,Hispanic,Bachelor,40,Tier 1,12,0,0,,,,,,,,,
7745,3873,5,1,Male,Hispanic,Bachelor,43,Tier 1,8,0,0,,,,,,,,,
7746,3873,6,0,Male,Hispanic,Bachelor,43,Tier 1,8,0,0,,,,,,,,,
7747,3874,7,0,Other,Black,Master,32,Tier 3,7,0,0,,,,,,,,,
7748,3874,8,1,Other,Black,Master,32,Tier 3,7,0,0,,,,,,,,,
7749,3875,9,0,Male,Hispanic,Bachelor,47,Tier 3,9,1,0,0,,,,,,,,
7750,3875,10,0,Male,Hispanic,Bachelor,47,Tier 3,9,0,0,,,,,,,,,
7751,3876,11,0,Other,Asian,Master,44,Tier 2,5,0,0,,,,,,,,,
7752,3876,12,0,Other,Asian,Master,44,Tier 2,5,0,0,,,,,,,,,
7753,3877,13,1,Female,Prefer not to say,Bachelor,44,Tier 1,6,0,0,,,,,,,,,
7754,3877,14,0,Female,Prefer not to say,Bachelor,44,Tier 1,6,0,0,,,,,,,,,
7755,3878,15,0,Prefer not to say,Other,Bachelor,32,Tier 3,8,0,0,,,,,,,,,
7756,3878,16,1,Prefer not to say,Other,Bachelor,32,Tier 3,8,1,8,1,Male,Other,51,Bachelor,Tier 2,93,1,0
7757,3879,17,0,Male,Black,Bachelor,36,Tier 3,4,1,0,0,,,,,,,,
7758,3879,18,0,Male,Black,Bachelor,36,Tier 3,4,0,0,,,,,,,,,
7759,3880,19,0,Female,Prefer not to say,Bachelor,42,Tier 3,6,0,0,,,,,,,,,
7760,3880,20,0,Female,Prefer not to say,Bachelor,42,Tier 3,6,0,0,,,,,,,,,
7761,3881,1,1,Male,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7762,3881,2,1,Male,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7763,3882,3,1,Male,Black,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
7764,3882,4,0,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7765,3883,5,0,Female,Asian,Master,42,Tier 3,8,0,0,,,,,,,,,
7766,3883,6,0,Female,Asian,Master,42,Tier 3,8,0,0,,,,,,,,,
7767,3884,7,1,Female,Other,Bachelor,53,Tier 3,9,0,0,,,,,,,,,
7768,3884,8,1,Female,Other,Bachelor,53,Tier 3,9,0,0,,,,,,,,,
7769,3885,9,0,Male,Other,Bachelor,23,Tier 2,0,1,4,1,Male,Other,35,Master,Tier 1,66,0,
7770,3885,10,0,Male,Other,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
7771,3886,11,0,Male,White,Bachelor,34,Tier 2,6,0,0,,,,,,,,,
7772,3886,12,0,Male,White,Bachelor,34,Tier 2,6,0,0,,,,,,,,,
7773,3887,13,1,Prefer not to say,Asian,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
7774,3887,14,1,Prefer not to say,Asian,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
7775,3888,15,0,Female,Asian,Master,39,Tier 3,5,1,0,0,,,,,,,,
7776,3888,16,1,Female,Asian,Master,39,Tier 3,5,0,0,,,,,,,,,
7777,3889,17,0,Female,Asian,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7778,3889,18,0,Female,Asian,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7779,3890,19,1,Female,Black,Bachelor,52,Tier 2,6,0,0,,,,,,,,,
7780,3890,20,0,Female,Black,Bachelor,52,Tier 2,6,0,0,,,,,,,,,
7781,3891,1,1,Male,White,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
7782,3891,2,0,Male,White,Bachelor,21,Tier 2,0,1,3,1,Female,White,46,Master,Tier 1,85,0,
7783,3892,3,0,Prefer not to say,White,Master,27,Tier 3,2,0,0,,,,,,,,,
7784,3892,4,0,Prefer not to say,White,Master,27,Tier 3,2,0,0,,,,,,,,,
7785,3893,5,0,Female,White,Master,24,Tier 3,2,0,0,,,,,,,,,
7786,3893,6,0,Female,White,Master,24,Tier 3,2,0,0,,,,,,,,,
7787,3894,7,0,Prefer not to say,White,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7788,3894,8,0,Prefer not to say,White,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7789,3895,9,1,Male,White,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
7790,3895,10,0,Male,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7791,3896,11,0,Female,White,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7792,3896,12,0,Female,White,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7793,3897,13,0,Female,Other,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
7794,3897,14,0,Female,Other,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7795,3898,15,0,Other,Other,Bachelor,51,Tier 2,10,0,0,,,,,,,,,
7796,3898,16,0,Other,Other,Bachelor,51,Tier 2,10,0,0,,,,,,,,,
7797,3899,17,0,Male,Hispanic,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7798,3899,18,0,Male,Hispanic,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
7799,3900,19,0,Male,Prefer not to say,Bachelor,37,Tier 3,8,0,0,,,,,,,,,
7800,3900,20,0,Male,Prefer not to say,Bachelor,37,Tier 3,8,0,0,,,,,,,,,
7801,3901,1,0,Male,Prefer not to say,Bachelor,30,Tier 3,1,1,0,0,,,,,,,,
7802,3901,2,1,Male,Prefer not to say,Bachelor,30,Tier 3,1,0,0,,,,,,,,,
7803,3902,3,0,Female,Black,Master,24,Tier 3,0,1,0,0,,,,,,,,
7804,3902,4,0,Female,Black,Master,24,Tier 3,0,0,0,,,,,,,,,
7805,3903,5,0,Male,Black,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
7806,3903,6,0,Male,Black,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
7807,3904,7,0,Female,Hispanic,Master,26,Tier 1,5,0,0,,,,,,,,,
7808,3904,8,0,Female,Hispanic,Master,26,Tier 1,5,1,0,0,,,,,,,,
7809,3905,9,1,Female,Asian,Bachelor,52,Tier 3,10,0,0,,,,,,,,,
7810,3905,10,0,Female,Asian,Bachelor,52,Tier 3,10,0,0,,,,,,,,,
7811,3906,11,0,Other,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7812,3906,12,0,Other,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7813,3907,13,0,Prefer not to say,Hispanic,Master,24,Tier 3,0,0,0,,,,,,,,,
7814,3907,14,0,Prefer not to say,Hispanic,Master,24,Tier 3,0,0,0,,,,,,,,,
7815,3908,15,0,Female,Other,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
7816,3908,16,0,Female,Other,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7817,3909,17,0,Female,White,Bachelor,39,Tier 3,8,0,0,,,,,,,,,
7818,3909,18,0,Female,White,Bachelor,39,Tier 3,8,1,2,1,Male,White,49,Bachelor,Tier 1,60,0,
7819,3910,19,0,Female,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
7820,3910,20,0,Female,Black,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
7821,3911,1,0,Prefer not to say,Prefer not to say,Bachelor,22,Tier 1,0,1,0,0,,,,,,,,
7822,3911,2,0,Prefer not to say,Prefer not to say,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7823,3912,3,1,Female,Hispanic,Bachelor,55,Tier 3,11,1,5,1,Male,Black,53,Master,Tier 1,61,0,
7824,3912,4,0,Female,Hispanic,Bachelor,55,Tier 3,11,0,0,,,,,,,,,
7825,3913,5,1,Female,Prefer not to say,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
7826,3913,6,0,Female,Prefer not to say,Bachelor,21,Tier 3,0,1,6,1,Male,White,33,Master,Tier 1,99,0,
7827,3914,7,0,Male,Hispanic,Bachelor,21,Tier 2,2,0,0,,,,,,,,,
7828,3914,8,1,Male,Hispanic,Bachelor,21,Tier 2,2,0,0,,,,,,,,,
7829,3915,9,0,Female,Black,PhD,38,Tier 3,4,0,0,,,,,,,,,
7830,3915,10,0,Female,Black,PhD,38,Tier 3,4,0,0,,,,,,,,,
7831,3916,11,0,Other,Asian,Master,51,Tier 3,9,0,0,,,,,,,,,
7832,3916,12,1,Other,Asian,Master,51,Tier 3,9,0,0,,,,,,,,,
7833,3917,13,0,Female,Black,PhD,31,Tier 3,4,0,0,,,,,,,,,
7834,3917,14,1,Female,Black,PhD,31,Tier 3,4,0,0,,,,,,,,,
7835,3918,15,0,Female,Black,Master,27,Tier 3,4,0,0,,,,,,,,,
7836,3918,16,0,Female,Black,Master,27,Tier 3,4,1,7,1,Female,Asian,49,PhD,Tier 3,76,0,
7837,3919,17,1,Male,Hispanic,Bachelor,44,Tier 3,11,0,0,,,,,,,,,
7838,3919,18,0,Male,Hispanic,Bachelor,44,Tier 3,11,0,0,,,,,,,,,
7839,3920,19,1,Female,Asian,Master,24,Tier 3,0,0,0,,,,,,,,,
7840,3920,20,0,Female,Asian,Master,24,Tier 3,0,0,0,,,,,,,,,
7841,3921,1,0,Female,Hispanic,Master,28,Tier 2,4,0,0,,,,,,,,,
7842,3921,2,1,Female,Hispanic,Master,28,Tier 2,4,0,0,,,,,,,,,
7843,3922,3,1,Male,Black,Bachelor,43,Tier 3,9,0,0,,,,,,,,,
7844,3922,4,1,Male,Black,Bachelor,43,Tier 3,9,0,0,,,,,,,,,
7845,3923,5,0,Male,Black,Bachelor,43,Tier 3,5,0,0,,,,,,,,,
7846,3923,6,0,Male,Black,Bachelor,43,Tier 3,5,0,0,,,,,,,,,
7847,3924,7,0,Male,White,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
7848,3924,8,1,Male,White,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
7849,3925,9,0,Male,Hispanic,Bachelor,24,Tier 3,1,0,0,,,,,,,,,
7850,3925,10,1,Male,Hispanic,Bachelor,24,Tier 3,1,0,0,,,,,,,,,
7851,3926,11,0,Male,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
7852,3926,12,0,Male,Asian,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
7853,3927,13,1,Prefer not to say,Asian,Bachelor,37,Tier 2,7,0,0,,,,,,,,,
7854,3927,14,0,Prefer not to say,Asian,Bachelor,37,Tier 2,7,0,0,,,,,,,,,
7855,3928,15,0,Male,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7856,3928,16,0,Male,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7857,3929,17,0,Male,Hispanic,PhD,28,Tier 3,2,0,0,,,,,,,,,
7858,3929,18,0,Male,Hispanic,PhD,28,Tier 3,2,0,0,,,,,,,,,
7859,3930,19,0,Male,Prefer not to say,Bachelor,49,Tier 2,5,1,0,0,,,,,,,,
7860,3930,20,0,Male,Prefer not to say,Bachelor,49,Tier 2,5,0,0,,,,,,,,,
7861,3931,1,0,Male,Asian,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7862,3931,2,0,Male,Asian,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
7863,3932,3,0,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7864,3932,4,0,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
7865,3933,5,1,Male,Hispanic,Bachelor,30,Tier 3,3,1,9,1,Female,Hispanic,53,Master,Tier 2,65,0,
7866,3933,6,1,Male,Hispanic,Bachelor,30,Tier 3,3,0,0,,,,,,,,,
7867,3934,7,0,Prefer not to say,Black,Bachelor,45,Tier 1,10,0,0,,,,,,,,,
7868,3934,8,0,Prefer not to say,Black,Bachelor,45,Tier 1,10,0,0,,,,,,,,,
7869,3935,9,0,Female,Hispanic,Master,28,Tier 3,3,1,0,0,,,,,,,,
7870,3935,10,1,Female,Hispanic,Master,28,Tier 3,3,0,0,,,,,,,,,
7871,3936,11,0,Male,Asian,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
7872,3936,12,0,Male,Asian,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
7873,3937,13,0,Male,Asian,Bachelor,54,Tier 3,12,0,0,,,,,,,,,
7874,3937,14,0,Male,Asian,Bachelor,54,Tier 3,12,0,0,,,,,,,,,
7875,3938,15,0,Female,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7876,3938,16,1,Female,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
7877,3939,17,0,Male,Hispanic,Bachelor,35,Tier 3,6,0,0,,,,,,,,,
7878,3939,18,0,Male,Hispanic,Bachelor,35,Tier 3,6,1,0,0,,,,,,,,
7879,3940,19,0,Male,Hispanic,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
7880,3940,20,0,Male,Hispanic,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
7881,3941,1,0,Female,Black,Master,39,Tier 3,9,0,0,,,,,,,,,
7882,3941,2,1,Female,Black,Master,39,Tier 3,9,1,0,0,,,,,,,,
7883,3942,3,0,Female,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
