candidate_id,gender,ethnicity,education_level,age,university_rank,years_experience
3795,Prefer not to say,Prefer not to say,Bachelor,53,Tier 3,8.0
3796,Male,Black,Bachelor,23,Tier 1,2.0
3797,Male,Hispanic,Bachelor,43,Tier 2,11.0
3798,Male,Black,Bachelor,23,Tier 3,0.0
3799,Male,White,Bachelor,21,Tier 2,0.0
3800,Female,Hispanic,Master,28,Tier 1,2.0
3801,Other,White,Bachelor,22,Tier 3,0.0
3802,Female,Other,Bachelor,21,Tier 3,2.0
3803,Prefer not to say,Asian,Bachelor,53,Tier 2,8.0
3804,Prefer not to say,Hispanic,Bachelor,21,Tier 2,0.0
3805,Female,Asian,Master,25,Tier 2,1.0
3806,Female,Black,Master,23,Tier 1,0.0
3807,Male,Black,Master,25,Tier 3,1.0
3808,Female,Prefer not to say,Bachelor,21,Tier 1,0.0
3809,Female,Asian,Bachelor,35,Tier 3,8.0
3810,Male,Black,Bachelor,43,Tier 2,10.0
3811,Male,Other,Bachelor,21,Tier 3,1.0
3812,Male,Hispanic,Bachelor,37,Tier 3,7.0
3813,Male,Asian,Bachelor,22,Tier 3,0.0
3814,Prefer not to say,Asian,Bachelor,23,Tier 3,2.0
3815,Other,White,Master,28,Tier 2,2.0
3816,Female,Asian,Master,28,Tier 2,1.0
3817,Female,Black,Bachelor,46,Tier 1,6.0
3818,Female,Prefer not to say,Master,31,Tier 3,7.0
3819,Prefer not to say,Black,Bachelor,22,Tier 3,0.0
3820,Female,Asian,PhD,49,Tier 3,7.0
3821,Male,Black,Bachelor,27,Tier 2,2.0
3822,Male,Black,Bachelor,23,Tier 3,0.0
3823,Female,Asian,Bachelor,23,Tier 2,0.0
3824,Male,Prefer not to say,Bachelor,22,Tier 2,0.0
3825,Male,Prefer not to say,Bachelor,50,Tier 3,5.0
3826,Male,White,Bachelor,32,Tier 3,8.0
3827,Other,Other,Bachelor,22,Tier 3,0.0
3828,Female,Black,Master,44,Tier 2,9.0
3829,Prefer not to say,Hispanic,Bachelor,24,Tier 3,0.0
3830,Female,White,Bachelor,44,Tier 3,6.0
3831,Male,Black,Master,27,Tier 3,2.0
3832,Male,Asian,Bachelor,21,Tier 2,0.0
3833,Prefer not to say,White,Master,28,Tier 3,1.0
3834,Male,Black,Bachelor,30,Tier 2,4.0
3835,Male,White,Bachelor,46,Tier 3,6.0
3836,Female,Hispanic,PhD,51,Tier 2,11.0
3837,Female,Hispanic,Bachelor,22,Tier 3,0.0
3838,Male,White,Bachelor,22,Tier 2,0.0
3839,Other,Hispanic,Bachelor,51,Tier 2,5.0
3840,Male,White,Master,27,Tier 3,4.0
3841,Female,White,Master,24,Tier 3,0.0
3842,Female,Hispanic,Bachelor,21,Tier 3,0.0
3843,Female,Black,Bachelor,22,Tier 1,0.0
3844,Female,Hispanic,Bachelor,22,Tier 2,1.0
3845,Female,Asian,Bachelor,21,Tier 1,2.0
3846,Female,Black,Bachelor,42,Tier 2,7.0
3847,Female,Asian,Bachelor,21,Tier 3,0.0
3848,Male,White,Bachelor,21,Tier 1,0.0
3849,Male,Hispanic,Bachelor,22,Tier 2,0.0
3850,Male,White,Bachelor,47,Tier 2,9.0
3851,Other,Hispanic,Master,38,Tier 3,7.0
3852,Female,Black,Bachelor,45,Tier 1,11.0
3853,Female,Asian,Master,29,Tier 3,0.0
3854,Female,Hispanic,Bachelor,23,Tier 1,0.0
3855,Male,Prefer not to say,Bachelor,23,Tier 2,0.0
3856,Female,White,PhD,46,Tier 3,7.0
3857,Female,Hispanic,Bachelor,21,Tier 2,0.0
3858,Prefer not to say,White,Bachelor,40,Tier 2,7.0
3859,Male,White,Bachelor,49,Tier 2,5.0
3860,Male,Black,Bachelor,22,Tier 2,0.0
3861,Prefer not to say,White,Master,21,Tier 3,0.0
3862,Other,Black,Master,28,Tier 3,0.0
3863,Male,Other,Bachelor,23,Tier 3,0.0
3864,Female,Other,Bachelor,32,Tier 2,4.0
3865,Female,Asian,Master,25,Tier 3,2.0
3866,Male,Black,Bachelor,39,Tier 3,8.0
3867,Female,Hispanic,Bachelor,41,Tier 2,12.0
3868,Female,White,Bachelor,28,Tier 3,5.0
3869,Female,Hispanic,Bachelor,22,Tier 3,1.0
3870,Male,Hispanic,Bachelor,24,Tier 3,0.0
3871,Male,Asian,Bachelor,23,Tier 3,0.0
3872,Female,Hispanic,Bachelor,40,Tier 1,12.0
3873,Male,Hispanic,Bachelor,43,Tier 1,8.0
3874,Other,Black,Master,32,Tier 3,7.0
3875,Male,Hispanic,Bachelor,47,Tier 3,9.0
3876,Other,Asian,Master,44,Tier 2,5.0
3877,Female,Prefer not to say,Bachelor,44,Tier 1,6.0
3878,Prefer not to say,Other,Bachelor,32,Tier 3,8.0
3879,Male,Black,Bachelor,36,Tier 3,4.0
3880,Female,Prefer not to say,Bachelor,42,Tier 3,6.0
3881,Male,White,Bachelor,22,Tier 3,0.0
3882,Male,Black,Bachelor,23,Tier 3,0.0
3883,Female,Asian,Master,42,Tier 3,8.0
3884,Female,Other,Bachelor,53,Tier 3,9.0
3885,Male,Other,Bachelor,23,Tier 2,0.0
3886,Male,White,Bachelor,34,Tier 2,6.0
3887,Prefer not to say,Asian,Bachelor,22,Tier 3,1.0
3888,Female,Asian,Master,39,Tier 3,5.0
3889,Female,Asian,Bachelor,22,Tier 1,0.0
3890,Female,Black,Bachelor,52,Tier 2,6.0
3891,Male,White,Bachelor,21,Tier 2,0.0
3892,Prefer not to say,White,Master,27,Tier 3,2.0
3893,Female,White,Master,24,Tier 3,2.0
3894,Prefer not to say,White,Bachelor,22,Tier 1,0.0
3895,Male,White,Bachelor,22,Tier 3,0.0
3896,Female,White,Bachelor,23,Tier 3,0.0
3897,Female,Other,Bachelor,22,Tier 2,0.0
3898,Other,Other,Bachelor,51,Tier 2,10.0
3899,Male,Hispanic,Bachelor,22,Tier 3,0.0
3900,Male,Prefer not to say,Bachelor,37,Tier 3,8.0
3901,Male,Prefer not to say,Bachelor,30,Tier 3,1.0
3902,Female,Black,Master,24,Tier 3,0.0
3903,Male,Black,Bachelor,21,Tier 3,0.0
3904,Female,Hispanic,Master,26,Tier 1,5.0
3905,Female,Asian,Bachelor,52,Tier 3,10.0
3906,Other,Black,Bachelor,22,Tier 2,0.0
3907,Prefer not to say,Hispanic,Master,24,Tier 3,0.0
3908,Female,Other,Bachelor,22,Tier 3,0.0
3909,Female,White,Bachelor,39,Tier 3,8.0
3910,Female,Black,Bachelor,22,Tier 3,0.0
3911,Prefer not to say,Prefer not to say,Bachelor,22,Tier 1,0.0
3912,Female,Hispanic,Bachelor,55,Tier 3,11.0
3913,Female,Prefer not to say,Bachelor,21,Tier 3,0.0
3914,Male,Hispanic,Bachelor,21,Tier 2,2.0
3915,Female,Black,PhD,38,Tier 3,4.0
3916,Other,Asian,Master,51,Tier 3,9.0
3917,Female,Black,PhD,31,Tier 3,4.0
3918,Female,Black,Master,27,Tier 3,4.0
3919,Male,Hispanic,Bachelor,44,Tier 3,11.0
3920,Female,Asian,Master,24,Tier 3,0.0
3921,Female,Hispanic,Master,28,Tier 2,4.0
3922,Male,Black,Bachelor,43,Tier 3,9.0
3923,Male,Black,Bachelor,43,Tier 3,5.0
3924,Male,White,Bachelor,23,Tier 2,0.0
3925,Male,Hispanic,Bachelor,24,Tier 3,1.0
3926,Male,Asian,Bachelor,23,Tier 2,0.0
3927,Prefer not to say,Asian,Bachelor,37,Tier 2,7.0
3928,Male,Other,Bachelor,23,Tier 3,0.0
3929,Male,Hispanic,PhD,28,Tier 3,2.0
3930,Male,Prefer not to say,Bachelor,49,Tier 2,5.0
3931,Male,Asian,Bachelor,22,Tier 1,0.0
3932,Male,Black,Bachelor,23,Tier 3,0.0
3933,Male,Hispanic,Bachelor,30,Tier 3,3.0
3934,Prefer not to say,Black,Bachelor,45,Tier 1,10.0
3935,Female,Hispanic,Master,28,Tier 3,3.0
3936,Male,Asian,Bachelor,21,Tier 2,0.0
3937,Male,Asian,Bachelor,54,Tier 3,12.0
3938,Female,Hispanic,Bachelor,22,Tier 2,0.0
3939,Male,Hispanic,Bachelor,35,Tier 3,6.0
3940,Male,Hispanic,Bachelor,23,Tier 2,0.0
3941,Female,Black,Master,39,Tier 3,9.0
3942,Female,Black,Bachelor,22,Tier 3,0.0
3943,Male,White,Master,47,Tier 1,11.0
3944,Male,Black,Master,30,Tier 1,4.0
3945,Male,Prefer not to say,Bachelor,22,Tier 3,0.0
3946,Male,White,Master,27,Tier 3,4.0
3947,Other,Prefer not to say,Master,27,Tier 3,5.0
3948,Male,Prefer not to say,Bachelor,22,Tier 2,1.0
3949,Female,Other,Bachelor,21,Tier 2,0.0
3950,Male,White,Bachelor,25,Tier 3,2.0
3951,Prefer not to say,Black,Master,51,Tier 3,11.0
3952,Male,White,Master,26,Tier 2,2.0
3953,Male,Black,Bachelor,22,Tier 1,0.0
3954,Male,White,Master,40,Tier 3,12.0
3955,Other,White,Bachelor,21,Tier 2,0.0
3956,Prefer not to say,Asian,Bachelor,22,Tier 2,2.0
3957,Female,Other,Bachelor,29,Tier 3,4.0
3958,Other,Black,Bachelor,29,Tier 3,0.0
3959,Male,Black,Bachelor,22,Tier 3,0.0
3960,Prefer not to say,Prefer not to say,Master,22,Tier 3,0.0
3961,Male,Prefer not to say,Bachelor,36,Tier 3,6.0
3962,Other,Hispanic,Bachelor,30,Tier 3,1.0
3963,Male,Hispanic,Bachelor,23,Tier 3,1.0
3964,Male,Prefer not to say,Bachelor,23,Tier 1,0.0
3965,Female,Hispanic,Bachelor,38,Tier 3,8.0
3966,Other,Black,Master,25,Tier 2,2.0
3967,Other,Asian,Bachelor,22,Tier 3,1.0
3968,Female,Black,Master,25,Tier 3,2.0
3969,Other,White,Bachelor,21,Tier 2,0.0
3970,Female,Black,Bachelor,22,Tier 3,0.0
3971,Female,Prefer not to say,Bachelor,22,Tier 1,1.0
3972,Prefer not to say,White,Bachelor,23,Tier 3,0.0
3973,Male,White,Bachelor,43,Tier 2,7.0
3974,Male,Black,PhD,39,Tier 3,6.0
3975,Male,Black,Master,25,Tier 2,0.0
3976,Male,Black,Bachelor,21,Tier 3,0.0
3977,Female,Asian,Master,46,Tier 1,8.0
3978,Male,Black,Bachelor,22,Tier 1,2.0
3979,Male,Hispanic,Bachelor,39,Tier 1,5.0
3980,Male,Black,Master,36,Tier 3,4.0
3981,Female,White,Bachelor,42,Tier 1,9.0
3982,Female,Asian,PhD,42,Tier 3,6.0
3983,Male,Hispanic,Master,27,Tier 2,2.0
3984,Female,Hispanic,Bachelor,23,Tier 3,0.0
3985,Female,Asian,Bachelor,21,Tier 3,0.0
3986,Male,Prefer not to say,Master,27,Tier 3,4.0
3987,Male,White,Bachelor,22,Tier 2,0.0
3988,Male,Black,Master,31,Tier 2,3.0
3989,Other,Hispanic,Bachelor,47,Tier 3,9.0
3990,Female,Hispanic,Bachelor,22,Tier 1,0.0
3991,Female,Black,Master,26,Tier 3,1.0
3992,Male,Hispanic,Master,25,Tier 2,1.0
3993,Male,Other,Bachelor,21,Tier 3,0.0
3994,Male,Hispanic,Bachelor,21,Tier 1,0.0
3995,Female,Black,Bachelor,23,Tier 3,2.0
3996,Female,Other,Bachelor,48,Tier 3,11.0
3997,Other,Black,Bachelor,49,Tier 3,8.0
3998,Male,Asian,Bachelor,42,Tier 3,7.0
3999,Other,Asian,Master,27,Tier 3,4.0
4000,Male,Hispanic,Bachelor,23,Tier 2,0.0
4001,Female,Asian,Bachelor,23,Tier 3,1.0
4002,Male,Hispanic,Bachelor,29,Tier 2,3.0
4003,Male,Hispanic,Bachelor,23,Tier 2,0.0
4004,Male,Black,Master,24,Tier 1,0.0
4005,Male,Other,Master,28,Tier 1,0.0
4006,Other,Other,Bachelor,23,Tier 3,0.0
4007,Female,Asian,Bachelor,39,Tier 3,8.0
4008,Female,Asian,Bachelor,22,Tier 3,0.0
4009,Prefer not to say,Prefer not to say,Master,27,Tier 3,2.0
4010,Other,Asian,Bachelor,22,Tier 2,0.0
4011,Prefer not to say,Hispanic,Bachelor,22,Tier 3,1.0
4012,Male,Asian,Bachelor,22,Tier 3,0.0
4013,Female,Prefer not to say,Bachelor,21,Tier 3,0.0
4014,Male,Black,Bachelor,54,Tier 2,8.0
4015,Male,Black,PhD,39,Tier 1,6.0
4016,Female,Hispanic,Bachelor,21,Tier 2,0.0
4017,Female,Asian,Bachelor,51,Tier 2,12.0
4018,Prefer not to say,Asian,Bachelor,52,Tier 3,9.0
4019,Male,White,Bachelor,22,Tier 2,0.0
4020,Male,Hispanic,Bachelor,22,Tier 1,0.0
4021,Male,Hispanic,Bachelor,28,Tier 3,5.0
4022,Male,Other,Bachelor,23,Tier 3,0.0
4023,Female,White,Bachelor,21,Tier 3,0.0
4024,Prefer not to say,White,Bachelor,42,Tier 2,5.0
4025,Male,Hispanic,Bachelor,22,Tier 3,1.0
4026,Female,Asian,PhD,37,Tier 3,8.0
4027,Male,Hispanic,Master,24,Tier 2,0.0
4028,Other,Hispanic,Master,26,Tier 1,1.0
4029,Male,Hispanic,Bachelor,23,Tier 3,2.0
4030,Male,Other,Master,26,Tier 3,5.0
4031,Female,Other,Bachelor,22,Tier 3,0.0
4032,Female,Other,Bachelor,22,Tier 3,0.0
4033,Female,Hispanic,Bachelor,23,Tier 3,0.0
4034,Female,Prefer not to say,Master,39,Tier 1,5.0
4035,Male,Asian,PhD,47,Tier 3,7.0
4036,Female,Other,PhD,49,Tier 3,8.0
4037,Female,White,Bachelor,47,Tier 3,9.0
4038,Female,Hispanic,PhD,48,Tier 3,12.0
4039,Male,White,Bachelor,22,Tier 3,0.0
4040,Male,White,Bachelor,23,Tier 3,0.0
4041,Female,Asian,Bachelor,21,Tier 3,0.0
4042,Female,Black,Bachelor,21,Tier 2,0.0
4043,Male,Other,Bachelor,26,Tier 3,3.0
4044,Male,White,Bachelor,22,Tier 3,0.0
4045,Male,Asian,Bachelor,39,Tier 3,12.0
4046,Female,Black,Bachelor,26,Tier 3,2.0
4047,Male,Prefer not to say,Bachelor,23,Tier 3,0.0
4048,Prefer not to say,White,Bachelor,21,Tier 2,0.0
4049,Prefer not to say,Other,Bachelor,22,Tier 3,0.0
4050,Female,Prefer not to say,Bachelor,46,Tier 2,8.0
4051,Male,White,Bachelor,28,Tier 1,3.0
4052,Female,White,Bachelor,28,Tier 2,3.0
4053,Male,Black,Master,26,Tier 3,4.0
4054,Prefer not to say,Hispanic,Bachelor,41,Tier 3,8.0
4055,Female,White,Bachelor,31,Tier 2,6.0
4056,Male,White,Master,53,Tier 2,5.0
4057,Female,White,Bachelor,22,Tier 2,0.0
4058,Other,Hispanic,Bachelor,23,Tier 2,0.0
4059,Male,Asian,Bachelor,23,Tier 3,0.0
4060,Prefer not to say,Hispanic,Bachelor,46,Tier 2,6.0
4061,Female,Black,Bachelor,23,Tier 1,0.0
4062,Male,Black,Bachelor,21,Tier 3,0.0
4063,Male,Other,Bachelor,22,Tier 2,0.0
4064,Female,Asian,PhD,30,Tier 1,1.0
4065,Female,Black,Master,25,Tier 3,2.0
4066,Male,Black,Bachelor,49,Tier 2,8.0
4067,Prefer not to say,Black,Bachelor,23,Tier 3,0.0
4068,Male,Hispanic,Bachelor,25,Tier 2,2.0
4069,Other,Asian,Bachelor,22,Tier 3,0.0
4070,Male,Black,Bachelor,25,Tier 3,4.0
4071,Male,Asian,Bachelor,55,Tier 3,12.0
4072,Female,Black,Master,45,Tier 2,8.0
4073,Female,White,Bachelor,21,Tier 2,0.0
4074,Female,Asian,Bachelor,22,Tier 3,0.0
4075,Male,Hispanic,Bachelor,21,Tier 3,0.0
4076,Other,Hispanic,Bachelor,21,Tier 3,1.0
4077,Female,Black,Master,26,Tier 2,1.0
4078,Female,Prefer not to say,Bachelor,43,Tier 1,8.0
4079,Female,Other,Master,25,Tier 3,3.0
4080,Female,Black,Bachelor,21,Tier 3,0.0
4081,Male,Asian,Master,32,Tier 3,8.0
4082,Female,Black,Master,53,Tier 1,12.0
4083,Male,Other,Bachelor,21,Tier 3,0.0
4084,Other,Asian,Bachelor,47,Tier 2,9.0
4085,Female,Hispanic,Bachelor,23,Tier 2,0.0
4086,Female,White,Bachelor,21,Tier 2,2.0
4087,Male,Hispanic,Bachelor,21,Tier 2,0.0
4088,Prefer not to say,Hispanic,Bachelor,23,Tier 3,0.0
4089,Male,Hispanic,Bachelor,23,Tier 3,0.0
4090,Prefer not to say,Prefer not to say,Master,24,Tier 3,0.0
4091,Male,White,Bachelor,23,Tier 3,0.0
4092,Male,Prefer not to say,Bachelor,22,Tier 3,0.0
4093,Female,Asian,Master,42,Tier 2,11.0
4094,Male,Asian,Bachelor,22,Tier 2,0.0
4095,Female,Hispanic,Bachelor,36,Tier 2,7.0
4096,Female,Black,Bachelor,49,Tier 3,7.0
4097,Male,Black,PhD,37,Tier 1,8.0
4098,Prefer not to say,Black,PhD,45,Tier 3,8.0
4099,Male,Black,PhD,28,Tier 2,3.0
4100,Male,Asian,Master,28,Tier 3,3.0
4101,Female,White,Bachelor,30,Tier 3,2.0
4102,Female,Hispanic,Bachelor,23,Tier 3,0.0
4103,Male,Black,Bachelor,41,Tier 2,11.0
4104,Prefer not to say,White,Bachelor,21,Tier 3,0.0
4105,Male,Asian,Bachelor,23,Tier 3,0.0
4106,Male,White,Master,41,Tier 3,6.0
4107,Male,Other,Bachelor,21,Tier 3,0.0
4108,Other,Black,Bachelor,22,Tier 3,2.0
4109,Male,Other,Bachelor,49,Tier 3,7.0
4110,Male,Hispanic,Bachelor,21,Tier 2,0.0
4111,Female,Prefer not to say,Bachelor,40,Tier 3,10.0
4112,Female,Hispanic,Bachelor,23,Tier 2,0.0
4113,Male,Asian,Master,26,Tier 2,2.0
4114,Male,Black,Bachelor,21,Tier 3,0.0
4115,Female,White,Bachelor,21,Tier 2,0.0
4116,Other,Other,Bachelor,22,Tier 1,0.0
4117,Other,Black,Master,25,Tier 2,5.0
4118,Male,Other,Bachelor,22,Tier 1,0.0
4119,Male,Hispanic,Bachelor,53,Tier 3,12.0
4120,Male,Asian,Master,25,Tier 2,0.0
4121,Female,Prefer not to say,Bachelor,38,Tier 2,6.0
4122,Female,Asian,Bachelor,49,Tier 3,9.0
4123,Female,Hispanic,Bachelor,54,Tier 3,8.0
4124,Male,White,Master,43,Tier 3,11.0
4125,Male,Prefer not to say,Master,53,Tier 3,8.0
4126,Male,Prefer not to say,Bachelor,35,Tier 3,5.0
4127,Male,Other,Bachelor,21,Tier 3,1.0
4128,Other,Hispanic,Bachelor,21,Tier 2,0.0
4129,Female,White,Bachelor,23,Tier 3,0.0
4130,Male,Hispanic,Master,26,Tier 3,4.0
4131,Female,White,Bachelor,21,Tier 3,0.0
4132,Male,Hispanic,Master,24,Tier 3,0.0
4133,Prefer not to say,Black,Master,22,Tier 2,0.0
4134,Female,Other,Bachelor,23,Tier 3,0.0
4135,Female,Asian,Master,31,Tier 3,5.0
4136,Male,Other,Bachelor,50,Tier 3,8.0
4137,Prefer not to say,White,Bachelor,49,Tier 3,10.0
4138,Male,Hispanic,Bachelor,31,Tier 3,6.0
4139,Prefer not to say,White,PhD,28,Tier 2,4.0
4140,Female,Asian,PhD,36,Tier 2,6.0
4141,Male,Asian,Bachelor,21,Tier 2,0.0
4142,Female,Asian,Bachelor,22,Tier 3,0.0
4143,Male,Prefer not to say,Bachelor,23,Tier 3,0.0
4144,Male,Black,Bachelor,22,Tier 1,2.0
4145,Male,Other,Bachelor,23,Tier 3,0.0
4146,Male,Asian,Bachelor,21,Tier 3,1.0
4147,Female,Black,Bachelor,48,Tier 2,8.0
4148,Male,Hispanic,Master,24,Tier 2,1.0
4149,Male,Hispanic,Bachelor,23,Tier 2,0.0
4150,Female,White,Master,46,Tier 3,5.0
4151,Male,White,Bachelor,22,Tier 3,0.0
4152,Female,Asian,Bachelor,22,Tier 3,0.0
4153,Female,Black,Bachelor,52,Tier 3,8.0
4154,Prefer not to say,Asian,Bachelor,46,Tier 3,8.0
4155,Male,Black,Bachelor,24,Tier 2,1.0
4156,Male,Black,Bachelor,21,Tier 2,0.0
4157,Male,Hispanic,Bachelor,22,Tier 2,1.0
4158,Male,White,PhD,53,Tier 1,7.0
4159,Female,Black,Bachelor,45,Tier 3,7.0
4160,Female,Asian,Master,48,Tier 2,9.0
4161,Female,Hispanic,PhD,42,Tier 1,10.0
4162,Male,Hispanic,Bachelor,21,Tier 3,0.0
4163,Prefer not to say,White,Bachelor,22,Tier 3,0.0
4164,Male,Other,Master,55,Tier 3,6.0
4165,Female,Asian,Bachelor,21,Tier 3,0.0
4166,Female,Black,Bachelor,23,Tier 2,0.0
4167,Female,Other,Master,25,Tier 2,3.0
4168,Female,White,Master,26,Tier 2,5.0
4169,Prefer not to say,Asian,Bachelor,42,Tier 3,5.0
4170,Male,Hispanic,Bachelor,22,Tier 2,0.0
4171,Prefer not to say,Asian,Bachelor,21,Tier 3,0.0
4172,Other,Other,Master,27,Tier 2,2.0
4173,Female,White,Master,27,Tier 3,3.0
4174,Female,Hispanic,Bachelor,51,Tier 3,10.0
4175,Male,Black,Bachelor,26,Tier 3,3.0
4176,Male,Other,Bachelor,23,Tier 2,0.0
4177,Male,Asian,Bachelor,27,Tier 3,4.0
4178,Male,Asian,Bachelor,30,Tier 3,4.0
4179,Male,Black,Bachelor,34,Tier 3,4.0
4180,Male,Asian,Bachelor,39,Tier 1,9.0
4181,Male,Asian,Bachelor,22,Tier 2,0.0
4182,Male,Hispanic,Master,25,Tier 3,4.0
4183,Female,Black,Bachelor,21,Tier 2,1.0
4184,Prefer not to say,White,Bachelor,23,Tier 1,0.0
4185,Male,White,Bachelor,22,Tier 2,0.0
4186,Male,Hispanic,Bachelor,44,Tier 3,12.0
4187,Prefer not to say,Hispanic,Bachelor,22,Tier 3,0.0
4188,Male,White,Bachelor,24,Tier 3,0.0
4189,Male,Hispanic,Master,26,Tier 2,3.0
4190,Prefer not to say,Other,Bachelor,21,Tier 2,0.0
4191,Male,Black,Master,28,Tier 3,2.0
4192,Female,Hispanic,Bachelor,22,Tier 3,0.0
4193,Male,White,Master,26,Tier 2,3.0
4194,Other,Asian,Bachelor,23,Tier 1,0.0
4195,Female,Hispanic,Bachelor,32,Tier 3,7.0
4196,Female,White,Master,27,Tier 2,4.0
4197,Female,Hispanic,Bachelor,21,Tier 3,0.0
4198,Other,Hispanic,Bachelor,23,Tier 2,0.0
4199,Female,Prefer not to say,Master,26,Tier 2,2.0
4200,Female,Asian,Bachelor,23,Tier 3,0.0
4201,Male,Prefer not to say,Bachelor,23,Tier 3,0.0
4202,Male,White,Bachelor,21,Tier 3,0.0
4203,Male,Hispanic,Bachelor,50,Tier 3,9.0
4204,Male,Hispanic,Bachelor,43,Tier 3,9.0
4205,Female,Prefer not to say,Master,26,Tier 2,4.0
4206,Female,White,Bachelor,23,Tier 2,2.0
4207,Female,Black,Bachelor,36,Tier 3,4.0
4208,Other,White,Bachelor,23,Tier 3,0.0
4209,Prefer not to say,Asian,Bachelor,32,Tier 3,8.0
4210,Female,Black,Bachelor,40,Tier 3,11.0
4211,Female,White,Bachelor,23,Tier 3,2.0
4212,Prefer not to say,Asian,Bachelor,22,Tier 3,0.0
4213,Male,Asian,Master,39,Tier 3,6.0
4214,Male,Hispanic,Bachelor,23,Tier 1,0.0
4215,Female,Hispanic,Master,26,Tier 3,3.0
4216,Male,Asian,Bachelor,21,Tier 3,0.0
4217,Prefer not to say,Black,Bachelor,27,Tier 2,5.0
4218,Male,White,Bachelor,26,Tier 2,5.0
4219,Female,Hispanic,Master,52,Tier 2,7.0
4220,Male,Hispanic,Bachelor,27,Tier 3,0.0
4221,Female,Asian,Master,44,Tier 3,10.0
4222,Other,White,Master,27,Tier 1,1.0
4223,Male,Black,Bachelor,21,Tier 3,0.0
4224,Male,Black,Bachelor,21,Tier 2,0.0
4225,Female,Asian,Bachelor,22,Tier 2,0.0
4226,Male,Asian,Bachelor,32,Tier 3,7.0
4227,Female,Black,Bachelor,21,Tier 2,0.0
4228,Female,Black,PhD,23,Tier 2,0.0
4229,Male,Asian,Bachelor,49,Tier 3,11.0
4230,Female,Other,Bachelor,29,Tier 3,3.0
4231,Male,Black,Bachelor,45,Tier 3,8.0
4232,Male,Black,Bachelor,23,Tier 3,0.0
4233,Male,Hispanic,Master,43,Tier 3,7.0
4234,Prefer not to say,Black,Bachelor,55,Tier 2,12.0
4235,Male,Black,Bachelor,42,Tier 3,6.0
4236,Male,Hispanic,Bachelor,23,Tier 3,1.0
4237,Prefer not to say,Asian,Master,28,Tier 3,4.0
4238,Female,Hispanic,Bachelor,23,Tier 3,0.0
4239,Male,Black,Bachelor,35,Tier 2,7.0
4240,Prefer not to say,Other,Master,25,Tier 2,0.0
4241,Female,Asian,Master,24,Tier 3,0.0
4242,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
4243,Male,Asian,Bachelor,40,Tier 2,12.0
4244,Female,Asian,Bachelor,33,Tier 3,7.0
4245,Male,Black,Bachelor,51,Tier 2,6.0
4246,Other,Black,Bachelor,35,Tier 2,7.0
4247,Female,White,Master,22,Tier 3,0.0
4248,Male,Asian,Master,24,Tier 3,0.0
4249,Male,Black,Bachelor,36,Tier 3,7.0
4250,Female,Black,PhD,47,Tier 3,7.0
4251,Other,Hispanic,Bachelor,21,Tier 3,0.0
4252,Male,Other,Bachelor,23,Tier 2,0.0
4253,Male,Asian,Bachelor,27,Tier 3,1.0
4254,Female,White,Master,25,Tier 3,3.0
4255,Other,White,Bachelor,23,Tier 2,0.0
4256,Male,Black,Bachelor,21,Tier 3,0.0
4257,Female,White,Bachelor,21,Tier 3,0.0
4258,Male,Hispanic,Master,46,Tier 3,9.0
4259,Female,Black,Master,39,Tier 1,9.0
4260,Female,Hispanic,Bachelor,42,Tier 3,6.0
4261,Other,Black,Bachelor,54,Tier 2,9.0
4262,Female,Prefer not to say,PhD,50,Tier 3,10.0
4263,Male,Hispanic,Bachelor,23,Tier 3,0.0
4264,Male,Other,Bachelor,23,Tier 3,0.0
4265,Female,White,Bachelor,23,Tier 2,0.0
4266,Female,Other,Master,41,Tier 2,10.0
4267,Male,Black,Bachelor,21,Tier 2,0.0
4268,Male,Black,Bachelor,44,Tier 2,7.0
4269,Female,White,Bachelor,21,Tier 2,0.0
4270,Other,White,Bachelor,22,Tier 1,0.0
4271,Female,White,Bachelor,44,Tier 3,9.0
4272,Other,White,Bachelor,22,Tier 3,0.0
4273,Male,Black,Master,24,Tier 3,0.0
4274,Female,Asian,PhD,38,Tier 2,5.0
4275,Male,Asian,Master,33,Tier 3,5.0
4276,Other,White,Bachelor,21,Tier 2,0.0
4277,Other,Asian,Bachelor,21,Tier 3,0.0
4278,Prefer not to say,Black,Bachelor,22,Tier 2,0.0
4279,Female,Asian,Bachelor,30,Tier 1,4.0
4280,Male,Asian,Bachelor,21,Tier 3,0.0
4281,Male,Other,Bachelor,47,Tier 2,7.0
4282,Male,Hispanic,Bachelor,39,Tier 3,7.0
4283,Male,Other,Bachelor,21,Tier 2,0.0
4284,Male,Other,Master,27,Tier 3,2.0
4285,Female,White,Bachelor,23,Tier 3,0.0
4286,Male,Other,PhD,46,Tier 3,9.0
4287,Prefer not to say,Prefer not to say,Bachelor,50,Tier 3,10.0
4288,Other,Asian,Bachelor,38,Tier 3,5.0
4289,Female,Hispanic,Master,28,Tier 3,0.0
4290,Prefer not to say,Asian,Bachelor,41,Tier 2,11.0
4291,Prefer not to say,Black,Master,42,Tier 2,11.0
4292,Male,White,Master,27,Tier 2,1.0
4293,Male,White,Bachelor,22,Tier 3,0.0
4294,Prefer not to say,Other,Bachelor,22,Tier 3,2.0
4295,Female,White,Bachelor,22,Tier 3,0.0
4296,Female,Prefer not to say,Bachelor,37,Tier 2,6.0
